name;id;"employees (lower bound)";"employees (upper bound)";employee_date;revenue;"datascouts score";social_score;traction_score;business_size_score;seo_score;median_load_time;median_load_time_percentile;incoming_links_count;alexa_rank;alexa_rank_change;reach_alexa_rank_change;reach_per_million;reach_per_million_change_percentile;page_views_per_user;page_views_per_user_change_percentile;page_views_per_million;page_views_per_million_change_percentile;page_views_alexa_rank;page_views_alexa_rank_change;alexa_date;rank;top_rank;domain_rating;backlinks_count;referring_domains_count;referring_ips_count;referring_class_c_count;referring_pages_count;ahrefs_date;checkins_count;likes_count;talking_about_count;facebook_date;listed_count;tweet_count;favourites_count;twitter_date
"Trade Assistant";171173;;;;;28;41;0;25;64;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Sirocco;171174;5;5;2017-11-28;;43;45;9;65;69;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
FileMaker;171183;320;320;2017-11-28;;84;53;75;82;117;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
"Jira Software";171184;2420;2420;2017-11-28;;121;142;122;107;121;1829;47;9023;1332;-120;-185;638;9.1;2.65;-8.304;39.49;-8.304;1823;-48;2017-09-08;55;1008;73;208196;1780;1686;1491;127965;2017-09-08;3997;158416;5862;2017-09-12;;14765;4654;2017-09-12
"Microsoft Dynamics";171190;124000;124000;2017-11-28;77163607500;144;153;143;124;159;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
"MoCo Software Solutions";171191;5;5;2017-11-28;;38;40;0;59;69;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Octopus;171192;30;30;2017-11-28;;51;15;26;73;87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QuoJob;171194;;;;;31;16;24;32;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Reeleezee;171200;30;30;2017-11-28;;55;43;26;69;92;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Azets;172267;;;;;44;48;47;13;71;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Accountor;172269;2300;2300;2017-11-28;;65;0;53;96;92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Revolver;172424;1;20;2017-11-10;;42;43;0;63;79;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Timewax;172539;5;5;2017-11-28;;49;34;34;59;70;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
"Todoist Business";172645;53;53;2017-11-10;;81;57;97;59;97;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Wordpress;172711;1261;1261;2017-11-28;;107;13;120;98;154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Zero bs CRM";172745;;;;;36;36;23;13;80;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
amoCRM;173171;30;30;2017-11-28;;64;48;52;69;86;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
"ING Invoice Solutions";173173;4680;4680;2017-11-28;;86;57;85;96;94;1163;72;533;10355;-284;-301;82.2;1;4.45;-0.67;8.55;-0.67;9026;-138;2017-09-08;14;33718;61;1586;150;138;133;1476;2017-09-08;0;66996;910;2017-09-12;;;;
InvoiceOcean;173175;5;5;2017-11-28;;62;49;57;61;78;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Tapwater;202192;;;;;38;13;47;13;68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nutcache;202202;5;5;2017-11-29;;63;54;57;59;83;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Nutshell;202203;35;35;2017-11-29;;68;50;66;70;79;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
"Founders Fund";202205;30;30;2017-11-29;;58;13;46;69;91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"OCA Ventures";202206;30;30;2017-11-29;;36;13;17;69;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"I2A Fund";202207;30;30;2017-11-29;;31;0;0;56;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Index Ventures";202208;70;70;2017-11-29;;82;127;61;73;93;;;;;;;;;;;;;;;;;;;;;;;;;0;3017;1;2017-09-12;;3509;884;2017-09-12
"Social Capital";202209;50;50;2017-11-29;;60;46;43;71;82;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
"RRE Ventures";202210;30;30;2017-11-29;;57;43;33;69;87;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
"Tenaya Capital";202211;10;10;2017-11-29;;36;0;0;63;83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Billomat;202212;5;5;2017-11-29;;58;51;47;59;79;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
"Emergence Capital";202213;30;30;2017-11-29;;49;13;30;69;78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Cloud Apps Capital Partners";202214;5;5;2017-11-29;;32;13;0;46;73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Sofinnova Ventures";202215;30;30;2017-11-29;;36;13;0;69;68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Rembrandt Venture Partners";202217;10;10;2017-11-29;;40;0;13;63;79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Bessemer Venture Partners";202218;140;140;2017-11-29;;71;94;42;77;94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7789;5418;2017-09-12
Atomico;202219;20;20;2017-11-29;;67;47;56;67;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;2017-09-12
"Storm Ventures";202220;15;15;2017-11-29;;56;46;34;65;83;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Scopevisio;202221;30;30;2017-11-29;;55;48;28;69;86;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
"Goldman Sachs";202222;48140;48140;2017-11-29;32349523500;93;98;72;109;104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7915;5;2017-09-12
"Walden Venture Capital";202224;5;5;2017-11-29;;35;13;0;59;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DFJ;202225;180;180;2017-11-29;;66;49;40;78;100;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
NEA;202226;140;140;2017-11-29;;65;48;44;77;93;;;;;;;;;;;;;;;;;;;;;;;;;218;4062;33;2017-09-12;;;;
dapulse;202227;90;90;2017-11-29;;78;62;84;75;85;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Kayako;202228;80;80;2017-11-29;;83;52;83;74;111;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Swisscom;202229;11220;11220;2017-11-29;10035901365;100;110;87;104;110;;;;;;;;;;;;;;;;;;;;;;;;;3960;294214;2376;2017-09-12;;48;0;2017-09-12
"ARMADA Investment AG";202230;5;5;2017-11-29;;39;0;13;59;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Float;202237;;;;;44;13;52;25;70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Onlinefact;202242;;;;;31;41;0;25;75;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Allegro;202246;5;5;2017-11-30;;43;38;0;59;89;;;13;3915009;-7446297;-6166200;0.08;200;2;100;0;100;4083809;-9472617;2017-03-31;;;;;;;;;;6;120;3;2017-09-12;;;;
Apollo;202247;;;;;44;42;29;25;85;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Assembla;202248;50;50;2017-11-30;;75;52;73;71;94;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Avaza;202249;10;10;2017-11-30;;60;43;56;50;87;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
AXITO;202250;;;;;30;44;0;25;67;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Basware;202251;1600;1600;2017-11-30;;69;13;52;94;101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Blue note systems";202252;5;5;2017-11-30;;50;46;25;59;79;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
"Cas Pia";202253;;;;;46;42;33;27;86;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Collabtive;202254;;;;;42;0;39;13;102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"CRM Light";202255;5;5;2017-11-30;;36;13;0;59;78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Crocagile;202256;5;5;2017-11-30;;33;39;0;46;63;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
DeskAway;202257;5;5;2017-11-30;;38;16;0;59;83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
easybill;202259;;;;;55;48;63;25;79;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Factuurfabriek;202260;;;;;25;13;0;25;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FastBill;202261;20;20;2017-11-30;;67;52;58;67;88;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Flexina;202262;;;;;24;0;0;25;73;2032;32;17;2848563;1042944;1097775;0.1;-58.163;3;-4.943;0.01;-4.943;2901844;1040372;2017-03-31;;;;;;;;;;;;;;;;;
Freemle;202263;5;5;2017-11-30;;32;13;0;59;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Glasscubes;202265;5;5;2017-11-30;;52;46;30;59;79;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
iConneqt;202266;5;5;2017-11-30;;44;13;25;59;74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Inbot;202267;15;15;2017-11-30;;48;42;21;65;73;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
incwo;202268;10;10;2017-11-30;;59;52;55;50;80;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Interact.io;202269;10;10;2017-11-30;;44;41;13;63;71;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Logicworks;202271;;;;;25;13;0;25;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
McscCom;202272;;;;;23;13;0;25;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nelis;202273;15;15;2017-11-30;;47;15;21;65;87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ImpactXRM;202274;5;5;2017-12-01;;40;56;0;59;70;;;6;7521296;-6313767;-4177309;0.03;40;3;200;0;200;6508326;-9248561;2017-03-31;;;;;;;;;;;;;;;53;4;2017-09-12
"OnContact CRM";202275;;;;;46;46;35;25;83;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
OneDesk;202276;20;20;2017-11-30;;55;42;37;67;79;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
"OnePMO by ISC";202277;;;;;24;13;0;25;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Oracle Siebel";202278;138000;138000;2017-11-30;32364964800;122;66;122;125;153;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
"PiSA sales GmbH";202279;30;30;2017-11-30;;40;13;0;69;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"PlayMaker CRM";202280;44;44;2017-11-30;;47;43;12;71;74;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Primavera;202281;60;60;2017-11-30;;46;38;8;72;79;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Projecturf;202282;5;5;2017-11-30;;51;47;19;59;89;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
"Prophet CRM";202283;;;;;30;16;23;13;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ProWorkflow;202284;10;10;2017-11-30;;62;52;41;66;95;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Radar;202285;15;15;2017-11-30;;40;34;0;65;75;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Relenta;202286;5;5;2017-11-30;;45;40;27;46;71;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Ronin;202287;150;150;2017-11-30;;53;13;40;65;85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"CRM Salesflow";202289;5;5;2017-12-01;;26;0;0;46;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Scribo;202290;5;5;2017-12-01;;42;43;0;59;84;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
SeedCRM;202291;;;;;17;0;0;13;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solve™;202292;;;;;49;13;59;29;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Teambase;202294;;;;;32;47;0;25;77;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Teamlab;202295;;;;;47;47;26;30;94;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
TimeLog;202296;20;20;2017-11-30;;56;15;54;67;73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aurea;202297;490;490;2017-12-01;;68;0;51;87;114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wice;202299;;;;;42;46;24;25;82;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Workanizr;202300;;;;;19;13;0;13;57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Yerpa;202301;;;;;27;44;0;25;55;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
"Yoobi timetracking";202302;;;;;39;13;40;25;67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Your SL CRM";202303;25000;25000;2017-11-30;7199063474.4;125;153;129;115;115;;;3;;;;;;;;;;;;2017-09-08;14;13431088;40;229;57;58;57;206;2017-09-08;5167;662719;2819;2017-09-12;;50981;7484;2017-09-12
GoldMine;202305;1;1;2017-11-30;;57;44;43;50;93;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
CiviCRM;202309;10;10;2017-11-30;;63;47;53;50;101;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
Upwave;202333;;;;;41;45;35;13;77;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2017-09-12;;;;
AiconSoft;202366;5;5;2017-12-05;;38;13;;25;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"AZURO office";202368;;;;;13;13;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Papierkram;202370;;;;;20;13;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PersistIQ;202371;10;10;2017-12-05;;20;13;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
plentymarkets;202372;;;;;57;15;;25;115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ProSonata;202373;;;;;21;15;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PVCRM;202374;;;;;8;0;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rentman;202375;15;15;2017-12-05;;48;15;;25;91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
reweo;202376;;;;;21;15;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Sales Joe";202377;;;;;21;15;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Scoro;202378;;;;;21;15;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Alchemist Accelerator";202379;120;120;2017-12-05;;21;15;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Inventure Oy";202380;30;30;2017-12-05;;20;13;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Tera Ventures";202381;;;;;16;0;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sellify.de;202382;;;;;20;13;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Topix;202383;15;15;2017-12-05;;13;15;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Danea Soft";202384;15;15;2017-12-05;;52;15;;25;101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VTECRM;202385;;;;;20;13;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fattura24;202386;;;;;42;15;;25;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Goose;202387;5;5;2017-12-05;;13;13;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Mondo Abaco";202388;;;;;13;13;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wethod;202389;5;5;2017-12-05;;16;0;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"TigerPro CRM";202410;;;;;13;15;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Easy Redmine Development Center";202412;30;30;2017-12-06;;21;15;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"GRC Contact";202414;5;5;2017-12-06;;21;15;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Fitnet Manager";202416;15;15;2017-12-06;;21;15;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BoondManager;202419;10;10;2017-12-06;;21;15;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Koban CRM+Marketing";202423;;;;;21;15;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Yuto;202424;;;;;21;16;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Buzzee France";202425;;;;;21;15;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"DIMO Software";202426;330;330;2017-12-06;;13;13;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oryanoo;202427;5;5;2017-12-06;;20;13;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VSActivity;202428;;;;;13;15;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LUNDI MATIN";202429;20;20;2017-12-06;;21;15;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Divalto;202430;180;180;2017-12-06;;21;15;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Okapisoft Careo";202431;;;;;8;0;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kwixéo;202432;;;;;13;15;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Arow CRM";202433;;;;;8;0;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COGILOG;202434;;;;;21;15;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"MyPortal CRM";202435;;;;;8;0;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"PME CRM";202436;;;;;21;15;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SuiteCRM;202437;;;;;21;15;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Prospective;202438;;;;;8;0;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Salesbox CRM";202439;5;5;2017-12-06;;21;15;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZEFYR;202440;10;10;2017-12-06;;21;15;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wuro;202441;;;;;13;15;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JePilote;202442;;;;;21;15;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Teamweek;202445;5;5;2017-12-06;;13;15;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HacknPlan;202446;;;;;13;15;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TeamGantt;202447;10;10;2017-12-06;;21;15;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wimi;202448;30;30;2017-12-06;;21;15;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Toptracker;202449;1840;1840;2017-12-06;;21;15;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
